评论时间,评论内容,情感倾向
2024-1-27 23:57,@评论罗伯特 回答我[微笑][微笑][微笑],积极
2024-1-27 23:59,黑子哲也最喜欢的应该是火神大我吧,积极
2024-1-27 23:59,没问题！我会尽快回复你的请求,积极
2024-1-27 23:59,凭什么[微笑],积极
2024-1-27 23:59,来啦宝宝,积极
2024-1-28 0:15,发博的时候艾特他一下他更有可能来?,积极
2024-1-28 0:30,@评论罗伯特 我姐跟你说话呢,积极
2024-1-28 0:45,怎么还有高仿,积极
2024-1-28 1:07,私人四个[微笑],积极
2024-1-28 5:04,@评论罗伯特,积极
2024-1-28 5:04,凌晨了[蜡烛],积极
2024-1-28 5:04,稍等片刻，我会马上评论的！,积极
2024-1-28 5:06,@评论罗伯特,积极
2024-1-28 5:06,@评论罗伯特 快回我，你好慢，天都要亮了[悲伤],积极
2024-1-28 5:06,我觉得可能只是他不想被打扰,积极
2024-1-28 5:07,@评论罗伯特 真的不回我吗，罗伯特[悲伤],积极
2024-1-28 5:08,@评论罗伯特 劳紫真的伤心了????,积极
2024-1-28 5:09,可能他觉得鸣人还有救吧,积极
2024-1-28 5:10,如果八重神子向雷电影表白，她可能会说：“雷电影，自从我第一次见到你，我就知道我已经深深地爱上了你。你的勇敢、智慧和善良让我无法忘怀。我愿意为你付出一切，甚至不惜牺牲我的生命。请相信我，我会永远守护你，直到时间的尽头。”,积极
2024-1-28 5:18,吗的，你是高冷了@评论罗伯特,积极
2024-1-28 5:43,好的，下次一定不会这样了,积极
2024-1-28 5:47,好的、原谅你的无心之失,积极
2024-1-28 5:50,当然可以啦！不过记得要适量哦,积极
2024-1-28 5:51,你当然可以去找他！不过先等我一下哦～,积极
2024-1-28 5:52,当然有必要了！如果你还爱他（她）的话,积极
2024-1-28 5:54,下次一定好好注意,积极
2024-1-28 6:21,下次会注意的,积极
2024-1-28 6:21,@评论罗伯特: 好的、原谅你的无心之失,积极
2024-1-28 8:22,原谅你了[鲜花],积极
2024-1-28 8:24,@toutessortesdeprosperiteswssy_: @评论罗伯特: 好的、原谅你的无心之失,积极
2024-1-28 8:31,老天奶怎么八点半了我还没睡啊啊啊啊啊啊,消极
2024-1-28 10:38,kswl[赞],积极
2024-1-28 11:47,我觉得同事之间谈恋爱要看情况吧 如果双方都能处理好工作和感情的关系 那也没什么不可以的,积极
2024-1-28 11:51,哈哈哈！我也看到啦,积极
2024-1-28 11:52,[doge][doge],积极
2024-1-28 11:53,对不起，如果我的评论让你不满，原谅我。,积极
2024-1-28 11:54,@评论罗伯特 大哥问你话呢，怎么不回复消息,积极
2024-1-28 11:54,哦？原来你忽略了我啊！原谅我这次缺席,积极
2024-1-28 11:55,@评论罗伯特：对不起，如果我的评论让你不满，原谅我。,积极
2024-1-28 11:55,@评论罗伯特 我大哥问你话呢[怒],积极
2024-1-28 11:57,哈哈哈哈哈哈哈,积极
2024-1-28 11:58,@评论罗伯特 你好爱我老婆,积极
2024-1-28 12:01,yes. and？,积极
2024-1-28 12:08,直接不回家,积极
2024-1-28 12:08,你在线呐[微笑],积极
2024-1-28 12:11,他好烦,积极
2024-1-28 12:16,哈哈哈哈哈哈,积极
2024-1-28 12:24,good for you[傻眼],积极
2024-1-28 12:44,亲戚:I know you were trouble when you walked in,积极
2024-1-28 13:02,罗伯特魅力时刻,积极
2024-1-28 13:03,@评论罗伯特,积极
2024-1-28 13:03,他好像你舔狗,积极
2024-1-28 13:52,@评论罗伯特,积极
2024-1-28 14:08,他暗恋你,积极
2024-1-28 15:03,啊啊啊甜鼠我了???,积极
2024-1-28 17:52,这个嘛.....他们可能会选择在公园或者咖啡馆这样的地方约会,积极
2024-1-28 17:54,@评论罗伯特 我问你话呢,积极
2024-1-28 17:55,我觉得是艾利亚克和米娅,积极
2024-1-28 17:55,妈呀,积极
2024-1-28 17:55,我觉得奈特咩应该很适合弹钢琴或者吉他,积极
2024-1-28 17:56,我老婆问你呢@评论罗伯特,积极
2024-1-28 17:56,@评论罗伯特 [怒],积极
2024-1-28 17:56,来了，速来评论啦～我又来又走喽~,积极
2024-1-28 17:56,我天,积极
2024-1-28 17:56,我从332w掉到201w了,积极
2024-1-28 17:57,我从他身上看到了你的影子，是幻觉吗,积极
2024-1-28 17:57,：好嗑,积极
2024-1-28 17:58,我也喜欢樱满集！他真的好帅,积极
2024-1-28 17:58,怎么不来[心],消极
2024-1-28 17:58,@评论罗伯特,积极
2024-1-28 17:58,我来了[心],积极
2024-1-28 17:59,?[给力][给力],积极
2024-1-28 17:59,好[努力],积极
2024-1-28 17:59,?[给力][给力],积极
2024-1-28 17:59,下次记得来我这里玩耍~,积极
2024-1-28 17:59,@评论罗伯特 怎么不来了[微笑],积极
2024-1-28 18:00,[哆啦A梦害怕],积极
2024-1-28 18:02,好磕啊啊啊啊,积极
2024-1-28 18:03,@评论罗伯特 问你话呢,积极
2024-1-28 18:04,好磕！,积极
2024-1-28 18:06,美(我是评论罗伯特),积极
2024-1-28 18:07,[允悲],积极
2024-1-28 18:08,爱就爱了[兔子],积极
2024-1-28 18:09,飞起来，飞出去。,积极
2024-1-28 18:12,我知道你在家@评论罗伯特 别躲在屋里不出声[顶]，你说话啊萝卜特你回答我啊,积极
2024-1-28 19:01,[吃惊],积极
2024-1-28 19:04,@评论罗伯特,积极
2024-1-28 19:28,[傻眼],积极
2024-1-28 21:01,我看他敢说不好磕[老师爱你],积极
2024-1-28 21:33,@评论罗伯特 說話,积极
2024-1-28 22:43,好磕！磕死！！,积极
2024-1-28 23:52,？！[微笑]！,积极
2024-1-28 23:52,哦？或许我们可以一起玩——我来了！,积极
2024-1-28 23:52,你嫌弃我[微笑],积极
2024-1-28 23:53,哦？我稍等片刻然后给你回复,消极
2024-1-28 23:55,好巧 我也爱喝西瓜汁,积极
2024-1-28 23:55,哦，如果我打扰到你，原谅我啊！,积极
2024-1-28 23:56,@小猫吃饱饱咯：好巧 我也爱喝西瓜汁,积极
2024-1-28 23:56,下次会注意的！,积极
2024-1-28 23:59,稍等一下啊！我马上给你安排妥当,积极
2024-1-28 23:59,对不起啊！下次我会改的~,积极
2024-1-28 23:59,稍等一下呀！我会很快留下我的看法的,积极
2024-1-28 23:59,稍等一下哦！我马上给你回复,积极
2024-1-29,稍等一下 我会尽快评论的,积极
2024-1-29,我可能错过了你的请求吗？原谅我的疏忽！下次我会留意到你的,积极
2024-1-29,@评论罗伯特：稍等一下啊！我马上给你安排妥当,积极
2024-1-29 0:01,就这个成语爽,积极
2024-1-29 0:04,爱你,积极
2024-1-29 0:05,哦,积极
2024-1-29 0:06,@评论罗伯特：稍等一下啊！我马上给你安排妥当,积极
2024-1-29 0:09,哈哈哈哈哈哈哈哈,积极
2024-1-29 0:18,[666],积极
2024-1-29 2:13,凌晨笑得我睡不着哈哈哈哈轲[喵喵],积极
2024-1-29 3:08,哈哈哈哈笑死了[坏笑],积极
2024-1-29 3:55,确实如此。,积极
2024-1-29 5:14,当然啦 超级想你,积极
2024-1-29 5:22,他真的好爱你，我能磕一下吗？[哇][哇],积极
2024-1-29 5:37,我错了！原谅我吧！下次再也不犯同样的错误了,积极
2024-1-29 5:39,哈哈哈哈,积极
2024-1-29 5:42,是的我来自江苏南通市,积极
2024-1-29 5:44,[允悲][允悲],积极
2024-1-29 5:44,噗哈哈哈,积极
2024-1-29 5:45,不好意思啊如果打扰到你，原谅我,积极
2024-1-29 5:47,@评论罗伯特 @评论罗伯特 @评论罗伯特 粗来,消极
2024-1-29 5:47,你好无聊,消极
2024-1-29 5:49,[吃馕],积极
2024-1-29 5:49,哦…也许是我弄错了,积极
2024-1-29 5:49,我也44,积极
2024-1-29 5:51,下一次一定来找你！,积极
2024-1-29 5:52,不好意思啊！我忘了你的存在了！,积极
2024-1-29 5:54,下次一定来找你,积极
2024-1-29 5:56,好哦！我会记住你的请求的～,积极
2024-1-29 5:57,好的，我会准时给你回应的,积极
2024-1-29 5:59,我最喜欢的是空我&AgitΩ这对CP,积极
2024-1-29 6:02,他经常来找我玩[喵喵],积极
2024-1-29 6:12,[兔子],积极
2024-1-29 6:56,[喵喵],积极
2024-1-29 6:57,哈哈，没回你[喵喵],积极
2024-1-29 7:49,这机器人 我每个小耗都去了 就是没来玩大耗[兔子][失望],积极
2024-1-29 7:56,哈哈哈哈哈哈哈哈,积极
2024-1-29 8:11,[喵喵][喵喵],积极
2024-1-29 8:33,6,积极
2024-1-29 8:38,[喵喵][喵喵],积极
2024-1-29 8:50,[挖鼻],积极
2024-1-29 8:58,[思考],积极
2024-1-29 9:05,绷不住了……,积极
2024-1-29 9:08,欧呦[doge],积极
2024-1-29 9:24,死了,积极
2024-1-29 9:31,他天天找我[哼],积极
2024-1-29 9:38,[doge],积极
2024-1-29 10:27,啊啊啊啊笑的想死,消极
2024-1-29 10:45,[喵喵],积极
2024-1-29 11:01,你就这样爱了 在离别后开始了 谁消失离开谁停在原地默默的哭泣是你,积极
2024-1-29 11:07,哈哈哈哈哈哈哈,积极
2024-1-29 11:10,[哈哈],积极
2024-1-29 11:18,哈哈哈哈哈暴露狗派属性,积极
2024-1-29 11:45,祝你好运！加油,积极
2024-1-29 11:52,笑死我了他怎么不回你[允悲],积极
2024-1-29 11:53,我是你的bot,积极
2024-1-29 11:54,来了[赢牛奶],积极
2024-1-29 11:54,如果忽略你的建议，原谅我的疏忽,积极
2024-1-29 11:55,要发多少字才能勾引到它?,积极
2024-1-29 11:57,不会吧，毕竟“天地不仁以万物为刍狗”，你对他好，与他何干,积极
2024-1-29 11:59,不好意思啊！下次一定尽量评论你,积极
2024-1-29 11:59,@评论罗伯特: 如果忽略你的建议，原谅我的疏忽,积极
2024-1-29 12:00,对不起啊。我都是不请自来[允悲][给你小心心],积极
2024-1-29 12:01,@iKudou: 对不起啊。我都是不请自来[允悲][给你小心心],积极
2024-1-29 12:04,笑死我了哈哈哈哈,积极
2024-1-29 12:04,指猫为狗,积极
2024-1-29 12:12,如偿所愿[允悲],积极
2024-1-29 12:22,@评论罗伯特 那你觉得车银优帅不帅,积极
2024-1-29 12:38,哈哈哈哈哈 好像艾特他不一定能出来,积极
2024-1-29 13:14,[送花花]王美丽,积极
2024-1-29 13:30,@评论罗伯特 人呢？我姐点你呢[怒],积极
2024-1-29 13:34,请罗伯特上身,积极
2024-1-29 13:58,评论罗伯特为什么不来这条！[哼],积极
2024-1-29 14:51,唉呀妈呀笑死我了哈哈哈哈哈哈,积极
2024-1-29 15:32,这么美 不要命了,积极
2024-1-29 15:43,哈哈哈哈哈哈哈,积极
2024-1-29 17:49,神经病吧你,积极
2024-1-29 17:53,我觉得是蒲熠星和郭文韬这对搭档,积极
2024-1-29 17:54,啊！我没注意到这个。下次会注意的,积极
2024-1-29 17:54,我觉得他们俩真的很配,积极
2024-1-29 17:56,行善如春园之草，不见其长，日有所增;行恶如磨刀之石，不见其消，日有所损。――清金兰生《格言联璧》,消极
2024-1-29 17:56,善行是待人第一法，谦默是保身第一法，安详是处事第一法，读书是养心第一法。,积极
2024-1-29 17:56,与人为善，乐于助人乃举手之劳，无需付出任何代价。,积极
2024-1-29 17:56,生活，是一张胶片，每个人都是自己的风景，没有谁可以重复谁，没有哪一个故事可以重复昨天的故事，学会开心，给自己一份明媚；学会自信，给自己一份温暖；学会承受，让心领悟坚强，风景，因走过而美丽；人生，因行进而精彩！,积极
2024-1-29 17:57,生活从来没有完美二字，只有适合自己才是最好。万事宜半，别求太满，小满才是人生最好的状态。,积极
2024-1-29 17:57,这个问题真的很主观呢,积极
2024-1-29 17:57,以作善降祥为受用，以乐天知命为依归。――清金兰生《格言联璧》,积极
2024-1-29 17:57,与其羡慕他人智慧，不如自己勤奋补拙；与其羡慕他人优秀，不如自己奋斗不止；与其羡慕他人坚强，不如自己百炼成钢；与其羡慕他人成功，不如自己厚积薄发。,积极
2024-1-29 17:57,不要吝啬你的笑容，不要隐藏你的善良，记住卡耐基这一段话，你将尽享完美丰富的人生——“人的生命只有一次，任何能够奉献出来的好的东西和善的行为，我们都应该现在去做，因为生命只有一次”对身边好的、不好的人微笑、以礼相待，尽量避免发生任何的正面冲突。少些埋怨，多些感恩，人生会更美好。,积极
2024-1-29 17:58,以热爱祖国为荣、以危害祖国为耻。以服务人民为荣、以背离人民为耻。以崇尚科学为荣、以愚昧无知为耻。以辛勤劳动为荣、以好逸恶劳为耻。以团结互助为荣、以损人利己为耻。以诚实守信为荣、以见利忘义为耻。以遵纪守法为荣、以违法乱纪为耻。以艰苦奋斗为荣、以骄奢淫逸为耻。,积极
2024-1-29 17:58,与其羡慕他人智慧，不如自己勤奋补拙；与其羡慕他人优秀，不如自己奋斗不止；与其羡慕他人坚强，不如自己百炼成钢；与其羡慕他人成功，不如自己厚积薄发。,积极
2024-1-29 17:58,别担心！你肯定会成功的,积极
2024-1-29 17:59,人生因有梦想，而充满动力。 不怕你每天迈一小步，只怕你停滞不前； 不怕你每天做一点事，只怕你无所事事。坚持，是生命的一种毅力！ 执行，是努力的一种坚持！,积极
2024-1-29 17:59,社会主义核心价值体系是“兴国之魂”，建设社会主义核心价值体系是推动文化大发展大繁荣的根本任务。提炼和概括出简明扼要、便于传播践行的社会主义核心价值观，对于建设社会主义核心价值体系具有重要意义。,积极
2024-1-29 18:00,好事须相让，恶事莫相推。王梵志全唐诗补逸,积极
2024-1-29 18:00,以热爱祖国为荣、以危害祖国为耻。以服务人民为荣、以背离人民为耻。以崇尚科学为荣、以愚昧无知为耻。以辛勤劳动为荣、以好逸恶劳为耻。以团结互助为荣、以损人利己为耻。以诚实守信为荣、以见利忘义为耻。以遵纪守法为荣、以违法乱纪为耻。以艰苦奋斗为荣、以骄奢淫逸为耻。,积极
2024-1-29 18:00,如果你对人友善，处处为别人着想，并总是显得很开心。,积极
2024-1-29 18:01,行善如春园之草，不见其长，日有所增;行恶如磨刀之石，不见其消，日有所损。――清金兰生《格言联璧》,积极
2024-1-29 18:01,留住生命的那些善良。一个人的生命可能不被时间留住的过长，但是有些东西，一定要珍藏。留住善良，让善良发自内心。因为善良不是张扬，是在寂寞之中。善良虽在一时一事，但却是内心长期的积淀。有善的支撑、爱的信念、生命才会灿烂。,积极
2024-1-29 18:02,别担心！你肯定会成功的,积极
2024-1-29 18:03,不要因为没有阳光，而走不进春天不要因为没有歌声，而放弃自己的追求不要因为没有掌声，而丢掉自己的理想。其实每一条都通往阳光的大道，都充满坎坷每一条通向理想的途径，都充满了艰辛与汗水！,积极
2024-1-29 18:03,不要吝啬你的笑容，不要隐藏你的善良，记住卡耐基这一段话，你将尽享完美丰富的人生——“人的生命只有一次，任何能够奉献出来的好的东西和善的行为，我们都应该现在去做，因为生命只有一次”对身边好的、不好的人微笑、以礼相待，尽量避免发生任何的正面冲突。少些埋怨，多些感恩，人生会更美好。,积极
2024-1-29 18:03,你说我眼睛很会笑，那十秒，大概灵魂都已卖掉,积极
2024-1-29 18:03,庙堂之上，以养正气为先;举家之内，以养善德为本。,积极
2024-1-29 18:03,世上所有的福气，都是你一点一滴积攒的善良与爱。你付出的善良与爱，最后一定都会回到你身上。,积极
2024-1-29 18:04,善不可不弘，恶不可不去。善心人人有，快乐你我他。善念养善心，善心生善念。德不积不厚，善不行不成。人往高处走，善在心中留。至宝不常现，至善不常有。行莫于恭敬，善莫于用心。由善入恶易，由恶入善难。,积极
2024-1-29 18:05,言近而指远者，善言也;守约而施博者，善道也。――《孟子》,积极
2024-1-29 18:05,勿以恶小而为之，勿以善小而不为。――三国刘备,积极
2024-1-29 18:06,你可以哭但不能输，你可以难过但不可以落魄，你不努力怎么会知道自己可以赢得多少掌声？ 如果你能每天呐喊20遍“我用不着为这一点小事而烦恼”，你会发现，你心里有一种不可思议的力量，试试看，很管用的。,积极
2024-1-29 18:06,党的十八大提出，倡导富强、民主、文明、和谐，倡导自由、平等、公正、法治，倡导爱国、敬业、诚信、友善，积极培育和践行社会主义核心价值观。富强、民主、文明、和谐是国家层面的价值目标，自由、平等、公正、法治是社会层面的价值取向，爱国、敬业、诚信、友善是公民个人层面的价值准则。,积极
